Timestamp,GPU Utilization (%),GPU Memory Utilization (%)
1717975518,100,26
1717975519,75,55
1717975520,76,56
1717975521,81,59
1717975522,100,27
1717975523,82,45
1717975524,100,25
1717975525,80,60
1717975526,82,36
1717975527,69,52
1717975528,70,53
1717975529,79,54
1717975530,73,57
1717975531,80,62
1717975532,89,36
1717975534,72,57
1717975535,83,54
1717975536,78,55
1717975537,80,59
1717975538,81,59
1717975539,81,59
1717975540,77,57
1717975541,73,53
1717975542,71,53
1717975543,80,60
1717975544,81,54
1717975545,100,25
1717975546,100,27
1717975547,100,27
1717975548,100,27
1717975549,78,60
1717975551,79,61
1717975552,74,52
1717975553,80,45
1717975554,79,59
1717975555,84,55
1717975556,81,62
1717975557,80,61
1717975558,100,27
1717975559,82,59
1717975560,81,59
1717975561,78,57
1717975562,100,27
1717975563,78,36
1717975564,72,53
1717975565,100,27
1717975567,76,55
1717975568,95,54
1717975569,77,56
1717975570,77,57
1717975571,76,56
1717975572,82,56
1717975573,100,27
1717975574,100,27
1717975575,82,54
1717975576,82,58
1717975577,80,61
1717975578,86,47
1717975579,100,26
1717975580,94,34
1717975581,100,26
1717975582,79,61
1717975584,97,56
1717975585,76,56
1717975586,81,60
1717975587,82,61
1717975588,78,58
1717975589,82,61
1717975590,77,59
1717975591,77,61
1717975592,100,25
1717975593,71,53
1717975594,78,58
1717975595,96,34
1717975596,80,42
1717975597,92,36
1717975598,88,43
1717975599,78,58
1717975601,73,55
1717975602,95,34
1717975603,71,52
1717975604,78,57
1717975605,84,37
1717975606,76,54
1717975607,100,30
1717975608,100,27
1717975609,85,44
1717975610,100,26
1717975611,83,50
1717975612,80,58
1717975613,79,36
1717975614,100,28
1717975615,72,52
1717975616,72,53
1717975617,100,52
1717975619,72,53
1717975620,89,31
1717975621,97,30
1717975622,75,49
1717975623,76,57
1717975624,79,42
1717975625,72,52
1717975626,74,54
1717975627,68,49
1717975628,100,25
1717975629,77,53
1717975630,76,52
1717975631,78,54
1717975632,75,52
1717975633,73,51
1717975634,77,53
1717975635,100,25
1717975637,70,51
1717975638,91,27
1717975639,91,31
1717975640,97,30
1717975641,89,31
1717975642,71,50
1717975643,80,46
1717975644,88,43
1717975645,95,31
1717975646,74,52
1717975647,80,57
1717975648,82,58
1717975649,79,51
1717975650,79,55
1717975651,77,54
1717975652,81,57
1717975654,78,55
1717975655,100,26
1717975656,71,44
1717975657,68,49
1717975658,74,54
1717975659,73,53
1717975660,0,0
1717975661,76,55
1717975662,75,54
1717975663,73,53
1717975664,100,25
1717975665,83,35
1717975666,83,58
1717975667,84,59
1717975668,78,56
1717975669,74,53
1717975671,78,57
1717975672,74,53
1717975673,78,56
1717975674,90,35
1717975675,73,53
1717975676,69,51
1717975677,77,57
1717975678,70,52
1717975679,78,58
1717975680,100,27
1717975681,100,30
1717975682,87,40
1717975683,73,55
1717975684,80,61
1717975685,77,58
1717975686,79,61
1717975687,75,58
1717975689,78,60
1717975690,84,64
1717975691,84,64
1717975692,100,25
1717975693,75,41
1717975694,100,28
1717975695,77,58
1717975696,82,61
1717975697,82,52
1717975698,80,62
1717975699,79,28
1717975700,71,56
1717975701,76,60
1717975702,73,57
1717975703,72,62
1717975704,100,26
1717975706,89,41
1717975707,100,25
1717975708,77,58
1717975709,77,58
1717975710,74,55
1717975711,100,25
1717975712,78,58
1717975713,84,51
1717975714,78,58
1717975715,100,25
1717975716,83,41
1717975717,81,59
1717975718,100,28
1717975719,96,57
1717975720,100,30
1717975721,71,54
1717975723,89,29
1717975724,100,26
1717975725,100,28
1717975726,71,52
1717975727,73,54
1717975728,76,55
1717975729,88,45
1717975730,78,54
1717975731,75,44
1717975732,84,52
1717975733,79,40
1717975734,97,30
1717975735,75,54
1717975736,80,44
1717975737,73,55
1717975738,73,55
1717975739,76,56
1717975741,94,55
1717975742,100,26
1717975743,72,52
1717975744,77,56
1717975745,100,34
1717975746,44,32
1717975747,70,51
1717975748,77,56
1717975749,73,55
1717975750,77,47
1717975751,80,56
1717975752,74,51
1717975753,78,54
1717975754,78,54
1717975755,74,52
1717975756,100,26
1717975758,100,31
1717975759,88,34
1717975760,83,57
1717975761,71,49
1717975762,72,53
1717975763,100,28
1717975764,76,54
1717975765,77,55
1717975766,74,45
1717975767,77,56
1717975768,74,53
1717975769,87,42
1717975770,81,59
1717975771,90,31
1717975772,100,28
1717975773,77,57
1717975775,89,28
1717975776,78,57
1717975777,77,56
1717975778,72,52
1717975779,93,33
1717975780,74,54
1717975781,74,54
1717975782,82,25
1717975783,97,25
1717975784,100,27
1717975785,73,31
1717975786,94,26
1717975787,72,51
1717975788,71,49
1717975789,71,52
1717975791,76,53
1717975792,77,54
1717975793,76,50
1717975794,92,27
1717975795,72,50
1717975796,74,48
1717975797,82,41
1717975798,77,54
1717975799,96,26
1717975800,83,36
1717975801,100,28
1717975802,76,55
1717975803,80,42
1717975804,85,34
1717975805,100,38
1717975806,76,52
1717975808,88,40
1717975809,76,53
1717975810,77,53
1717975811,88,27
1717975812,78,55
1717975813,85,48
1717975814,69,50
1717975815,74,53
1717975816,76,54
1717975817,78,28
1717975818,79,56
1717975819,100,27
1717975820,20,15
1717975821,100,36
1717975822,73,53
1717975824,96,31
1717975825,100,26
1717975826,73,61
1717975827,80,62
1717975828,73,59
1717975829,69,55
1717975830,73,54
1717975831,74,55
1717975832,95,30
1717975833,77,54
1717975834,100,27
1717975835,81,57
1717975836,89,32
1717975837,77,56
1717975838,77,56
1717975839,71,52
1717975841,75,53
1717975842,72,53
1717975843,100,27
1717975844,77,57
1717975845,100,27
1717975846,75,47
1717975847,79,57
1717975848,79,57
1717975849,100,26
1717975850,76,60
1717975851,77,59
1717975852,80,61
1717975853,83,37
1717975854,74,60
1717975855,80,60
1717975856,86,35
1717975858,78,59
1717975859,72,27
1717975860,89,46
1717975861,0,0
1717975862,79,57
1717975863,78,60
1717975864,80,61
1717975865,69,54
1717975866,100,25
1717975867,100,26
1717975868,91,38
1717975869,100,26
1717975870,100,27
1717975871,82,57
1717975872,71,49
1717975874,71,54
1717975875,71,49
1717975876,73,50
1717975877,80,45
1717975878,77,53
1717975879,100,27
1717975880,76,54
1717975881,91,41
1717975882,90,30
1717975883,82,44
1717975884,73,54
1717975885,76,56
1717975886,77,57
1717975887,77,56
1717975888,80,59
1717975889,100,27
1717975891,72,50
1717975892,87,42
1717975893,80,55
1717975894,77,57
1717975895,87,36
1717975896,72,49
1717975897,74,50
1717975898,71,49
1717975899,71,48
1717975900,79,54
1717975901,80,52
1717975902,77,52
1717975903,76,53
1717975904,91,35
1717975905,80,57
1717975907,76,53
1717975908,100,30
1717975909,95,38
1717975910,77,53
1717975911,84,58
1717975912,82,57
1717975913,74,59
1717975914,87,38
1717975915,79,58
1717975916,79,56
1717975917,100,27
1717975918,75,55
1717975919,100,26
1717975920,73,50
1717975921,100,26
1717975923,70,49
1717975924,100,25
1717975925,76,52
1717975926,74,51
1717975927,86,32
1717975928,72,50
1717975929,75,52
1717975930,100,25
1717975931,94,35
1717975932,97,26
1717975933,69,51
1717975934,74,50
1717975935,100,27
1717975936,77,53
1717975937,70,49
1717975938,39,28
1717975940,75,53
1717975941,72,41
1717975942,87,45
1717975943,78,54
1717975944,76,54
1717975945,77,52
1717975946,73,53
1717975947,77,58
1717975948,92,35
1717975949,100,27
1717975950,79,59
1717975951,78,58
1717975952,79,59
1717975953,93,27
1717975954,76,55
1717975955,84,45
1717975957,100,26
1717975958,75,54
1717975959,76,55
1717975960,100,26
1717975961,73,52
1717975962,76,55
1717975963,74,46
1717975964,100,27
1717975965,74,25
1717975966,79,55
1717975967,100,25
1717975968,77,53
1717975969,100,25
1717975970,80,58
1717975971,100,27
1717975973,80,59
1717975974,84,58
1717975975,84,58
1717975976,81,57
1717975977,80,59
1717975978,100,25
1717975979,82,60
1717975980,82,58
1717975981,81,60
1717975982,100,27
1717975983,82,61
1717975984,89,25
1717975985,100,27
1717975986,80,56
1717975987,82,58
1717975988,100,50
1717975990,84,60
1717975991,80,60
1717975992,100,27
1717975993,85,25
1717975994,84,62
1717975995,100,26
1717975996,76,57
1717975997,79,59
1717975998,75,55
1717975999,85,63
1717976000,82,60
1717976001,73,55
1717976002,100,25
1717976003,81,60
1717976004,80,53
1717976006,74,55
1717976007,72,54
1717976008,76,57
1717976009,76,56
1717976010,100,28
1717976011,72,55
1717976012,76,59
1717976013,78,61
1717976014,74,54
1717976015,39,30
1717976016,78,57
1717976017,100,25
1717976018,100,25
1717976019,88,36
1717976020,73,52
1717976021,72,55
1717976023,77,55
1717976024,100,25
1717976025,95,26
1717976026,76,53
1717976027,75,54
1717976028,73,52
1717976029,100,28
1717976030,91,35
1717976031,78,47
1717976032,76,56
1717976033,74,55
1717976034,73,55
1717976035,76,56
1717976036,100,26
1717976037,74,52
1717976038,81,33
1717976040,94,26
1717976041,76,54
1717976042,71,54
1717976043,100,28
1717976044,75,54
1717976045,77,55
1717976046,96,27
1717976047,100,27
1717976048,79,56
1717976049,73,51
1717976050,76,53
1717976051,77,44
1717976052,81,43
1717976053,77,56
1717976054,3,29
1717976055,97,29
1717976056,81,49
1717976058,73,52
1717976059,72,52
1717976060,69,49
1717976061,76,50
1717976062,78,52
1717976063,95,50
1717976064,76,51
1717976065,72,49
1717976066,81,51
1717976067,95,29
1717976068,77,53
1717976069,95,33
1717976070,84,36
1717976071,83,59
1717976072,79,55
1717976074,100,25
1717976075,100,27
1717976076,75,52
1717976077,71,50
1717976078,90,33
1717976079,77,32
1717976080,78,53
1717976081,76,54
1717976082,83,46
1717976083,87,37
1717976084,77,54
1717976085,77,54
1717976086,80,51
1717976087,72,51
1717976088,70,49
1717976089,100,25
1717976091,26,17
1717976092,71,48
1717976093,80,54
1717976094,79,54
1717976095,78,52
1717976096,81,55
1717976097,91,36
1717976098,68,50
1717976099,100,28
1717976100,82,59
1717976101,78,56
1717976102,73,51
1717976103,75,54
1717976104,70,50
1717976105,77,54
1717976106,100,25
1717976108,71,51
1717976109,74,53
1717976110,78,57
1717976111,77,56
1717976112,79,58
1717976113,78,57
1717976114,89,27
1717976115,79,52
1717976116,73,55
1717976117,69,50
1717976118,76,51
1717976119,73,53
1717976120,81,59
1717976121,75,54
1717976122,100,25
1717976124,83,41
1717976125,75,54
1717976126,100,25
1717976127,73,58
1717976128,0,0
1717976129,80,57
1717976130,100,27
1717976131,72,56
1717976132,82,59
1717976133,76,55
1717976134,77,43
1717976135,82,53
1717976136,74,56
1717976137,70,53
1717976138,85,33
1717976139,84,40
1717976141,75,57
1717976142,76,54
1717976143,100,27
1717976144,86,41
1717976145,90,33
1717976146,77,58
1717976147,100,44
1717976148,72,54
1717976149,72,55
1717976150,77,58
1717976151,76,47
1717976152,78,59
1717976153,80,61
1717976154,100,25
1717976155,74,59
1717976156,97,29
1717976158,78,42
1717976159,76,54
1717976160,72,28
1717976161,100,25
1717976162,78,55
1717976163,78,37
1717976164,77,37
1717976165,76,54
1717976166,75,52
1717976167,77,53
1717976168,77,54
1717976169,80,51
1717976170,72,50
1717976171,0,0
1717976172,100,25
1717976173,76,52
1717976174,100,26
1717976176,76,51
1717976177,73,48
1717976178,76,52
1717976179,77,52
1717976180,77,52
1717976181,80,50
1717976182,100,30
1717976183,77,55
1717976184,70,50
1717976185,100,45
1717976186,65,50
1717976187,89,28
1717976188,97,26
1717976189,70,49
1717976190,79,56
1717976191,70,50
1717976193,75,55
1717976194,100,25
1717976195,100,27
1717976196,75,56
1717976197,83,39
1717976198,77,54
1717976199,88,34
1717976200,75,57
1717976201,79,60
1717976202,75,57
1717976203,81,61
1717976204,81,61
1717976205,85,64
1717976206,82,61
1717976207,81,61
1717976209,80,60
1717976210,100,25
1717976211,77,58
1717976212,80,60
1717976213,78,57
1717976214,83,54
1717976215,100,26
1717976216,76,56
1717976217,100,27
1717976218,77,58
1717976219,87,39
1717976220,79,61
1717976221,72,56
1717976222,88,30
1717976223,100,26
1717976224,74,57
1717976226,82,65
1717976227,78,61
1717976228,81,64
1717976229,73,57
1717976230,79,62
1717976231,100,37
1717976232,80,63
1717976233,73,58
1717976234,80,63
1717976235,71,58
1717976236,79,64
1717976237,90,25
1717976238,95,31
1717976239,100,27
1717976240,72,54
1717976241,93,27
1717976242,70,53
1717976244,74,54
1717976245,69,53
1717976246,79,54
1717976247,74,56
1717976248,75,27
1717976249,84,44
1717976250,100,25
1717976251,78,55
1717976252,78,53
1717976253,74,52
1717976254,79,55
1717976255,75,45
1717976256,78,56
1717976257,72,54
1717976258,100,25
1717976259,73,53
1717976260,75,59
1717976262,78,56
1717976263,100,25
1717976264,78,57
1717976265,68,52
1717976266,80,59
1717976267,92,24
1717976268,80,59
1717976269,78,57
1717976270,94,26
1717976271,75,55
1717976272,100,26
1717976273,100,26
1717976274,100,29
1717976275,90,29
1717976276,77,51
1717976277,72,47
1717976279,69,46
1717976280,79,53
1717976281,79,53
1717976282,73,49
1717976283,76,51
1717976284,76,51
1717976285,79,53
1717976286,75,42
1717976287,71,48
1717976288,85,32
1717976289,70,50
1717976290,65,47
1717976291,68,48
1717976292,78,55
1717976293,72,51
1717976294,85,40
1717976296,82,59
1717976297,74,53
1717976298,82,41
1717976299,79,28
1717976300,74,57
1717976301,75,57
1717976302,81,62
1717976303,78,60
1717976304,76,59
1717976305,77,60
1717976306,76,59
1717976307,80,58
1717976308,76,59
1717976309,75,59
1717976310,77,60
1717976311,75,45
1717976312,92,37
1717976314,75,60
1717976315,94,26
1717976316,79,59
1717976317,74,58
1717976318,100,25
1717976319,77,58
1717976320,80,61
1717976321,74,57
1717976322,84,64
1717976323,77,58
1717976324,89,38
1717976325,75,56
1717976326,79,61
1717976327,77,43
1717976328,70,54
1717976330,77,59
1717976331,91,29
1717976332,77,60
1717976333,78,61
1717976334,32,25
1717976335,82,61
1717976336,80,60
1717976337,77,59
1717976338,82,63
1717976339,82,63
1717976340,76,60
1717976341,78,54
1717976342,77,60
1717976343,80,63
1717976344,100,27
1717976345,74,53
1717976347,78,59
1717976348,73,57
1717976349,79,61
1717976350,81,63
1717976351,91,23
1717976352,74,55
1717976353,100,25
1717976354,74,54
1717976355,77,57
1717976356,78,56
1717976357,69,51
1717976358,83,61
1717976359,100,26
1717976360,74,55
1717976361,69,51
1717976362,90,32
1717976364,100,25
1717976365,77,40
1717976366,80,59
1717976367,76,57
1717976368,100,25
1717976369,71,55
1717976370,75,55
1717976371,75,55
1717976372,82,60
1717976373,100,27
1717976374,76,53
1717976375,70,48
1717976376,11,49
1717976377,78,57
1717976378,100,25
1717976379,79,57
1717976381,71,54
1717976382,76,55
1717976383,77,55
1717976384,100,26
1717976385,73,53
1717976386,81,59
1717976387,77,57
1717976388,76,60
1717976389,76,57
1717976390,80,61
1717976391,72,54
1717976392,77,61
1717976393,93,29
1717976394,81,60
1717976395,100,26
1717976397,100,40
1717976398,84,63
1717976399,100,28
1717976400,74,57
1717976401,87,30
1717976402,87,39
1717976403,79,60
1717976404,78,60
1717976405,100,25
1717976406,82,61
1717976407,100,25
1717976408,78,58
1717976409,100,27
1717976410,73,52
1717976411,83,38
1717976412,73,60
1717976414,88,24
1717976415,76,58
1717976416,72,56
1717976417,72,62
1717976418,69,52
1717976419,35,28
1717976420,70,56
1717976421,70,35
1717976422,70,53
1717976423,93,27
1717976424,69,54
1717976425,70,60
1717976426,100,25
1717976427,72,53
1717976428,76,50
1717976429,79,40
1717976431,89,35
1717976432,70,53
1717976433,94,34
1717976434,93,27
1717976435,82,60
1717976436,81,62
1717976437,81,63
1717976438,72,59
1717976439,77,61
1717976440,100,25
1717976441,76,57
1717976442,87,27
1717976443,100,25
1717976444,68,52
1717976445,100,26
1717976446,100,26
1717976447,80,58
1717976449,100,32
1717976450,76,55
1717976451,78,58
1717976452,76,59
1717976453,77,59
1717976454,92,37
1717976455,100,27
1717976456,86,38
1717976457,13,10
1717976458,74,58
1717976459,74,59
1717976460,73,58
1717976461,71,57
1717976462,70,54
1717976463,77,52
1717976464,77,56
1717976466,76,44
1717976467,97,26
1717976468,100,27
1717976469,69,51
1717976470,78,57
1717976471,74,55
1717976472,76,57
1717976473,85,35
1717976474,67,49
1717976475,70,54
1717976476,96,36
1717976477,70,52
1717976478,78,57
1717976479,71,53
1717976480,78,60
1717976481,75,56
1717976483,71,54
1717976484,79,60
1717976485,84,28
1717976486,89,23
1717976487,85,40
1717976488,71,52
1717976489,77,57
1717976490,74,54
1717976491,74,56
1717976492,96,28
1717976493,94,31
1717976494,72,51
1717976495,100,27
1717976496,76,54
1717976497,2,2
1717976498,74,57
1717976499,70,53
1717976501,73,56
1717976502,82,43
1717976503,73,57
1717976504,77,59
1717976505,89,26
1717976506,77,52
1717976507,82,37
1717976508,74,52
1717976509,71,50
1717976510,83,52
1717976511,75,49
1717976512,78,54
1717976513,68,48
1717976514,76,53
1717976515,85,38
1717976516,70,48
1717976518,75,49
1717976519,74,40
1717976520,86,40
1717976521,98,30
1717976522,76,50
1717976523,78,56
1717976524,75,53
1717976525,100,27
1717976526,75,56
1717976527,68,50
1717976528,70,52
1717976529,75,53
1717976530,78,51
1717976531,77,42
1717976532,70,49
1717976533,92,37
1717976535,70,50
1717976536,100,27
1717976537,79,55
1717976538,74,52
1717976539,77,56
1717976540,100,27
1717976541,63,47
1717976542,100,25
1717976543,76,54
1717976544,78,56
1717976545,72,52
1717976546,73,58
1717976547,85,35
1717976548,72,54
1717976549,100,25
1717976551,74,55
1717976552,94,26
1717976553,72,54
1717976554,100,30
1717976555,80,62
1717976556,100,25
1717976557,79,58
1717976558,92,54
1717976559,73,54
1717976560,68,50
1717976561,75,55
1717976562,75,59
1717976563,74,55
1717976564,79,59
1717976565,68,51
1717976566,80,60
1717976568,83,63
1717976569,78,54
1717976570,92,29
1717976571,71,62
1717976572,74,56
1717976573,81,47
1717976574,73,57
1717976575,100,26
1717976576,73,54
1717976577,81,55
1717976578,76,56
1717976579,82,61
1717976580,76,56
1717976581,93,36
1717976582,68,51
1717976584,83,44
1717976585,81,61
1717976586,76,57
1717976587,81,62
1717976588,100,27
1717976589,100,25
1717976590,94,25
1717976591,96,29
1717976592,81,61
1717976593,74,56
1717976594,100,27
1717976595,80,62
1717976596,75,57
1717976597,80,62
1717976598,74,63
1717976599,74,54
1717976601,100,27
1717976602,69,53
1717976603,82,45
1717976604,76,58
1717976605,81,52
1717976606,79,60
1717976607,80,61
1717976608,100,26
1717976609,75,57
1717976610,80,62
1717976611,75,58
1717976612,84,40
1717976613,100,27
1717976614,83,37
1717976615,77,60
1717976616,79,63
1717976618,79,58
1717976619,86,44
1717976620,83,58
1717976621,73,52
1717976622,77,56
1717976623,92,34
1717976624,73,53
1717976625,91,35
1717976626,84,61
1717976627,73,29
1717976628,74,53
1717976629,72,52
1717976630,75,57
1717976631,74,60
1717976632,95,36
1717976633,80,60
1717976635,79,59
1717976636,83,63
1717976637,84,47
1717976638,82,54
1717976639,85,62
1717976640,77,57
1717976641,100,25
1717976642,80,59
1717976643,82,65
1717976644,100,27
1717976645,78,58
1717976646,84,65
1717976647,81,62
1717976648,79,61
1717976649,88,38
1717976650,77,56
1717976652,82,59
1717976653,77,58
1717976654,84,65
1717976655,100,26
1717976656,100,28
1717976657,74,56
1717976658,77,58
1717976659,45,34
